fdc_id,data_type,description,food_category_id,publication_date,total_sugar
173387,sr_legacy_food,"Beef, rib eye steak, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",5,4/1/2019,0
173385,sr_legacy_food,"Beef, rib eye steak, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",5,4/1/2019,0
173386,sr_legacy_food,"Beef, rib eye steak, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",5,4/1/2019,0
171236,sr_legacy_food,"Beef, rib eye steak, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",5,4/1/2019,0
171237,sr_legacy_food,"Beef, rib eye steak, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",5,4/1/2019,0
171238,sr_legacy_food,"Beef, rib eye steak, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",5,4/1/2019,0
172164,sr_legacy_food,"Beef, rib eye steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",5,4/1/2019,0
173402,sr_legacy_food,"Beef, rib eye steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, all grades, raw",5,4/1/2019,0
172165,sr_legacy_food,"Beef, rib eye steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",5,4/1/2019,0
173403,sr_legacy_food,"Beef, rib eye steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, choice, raw",5,4/1/2019,0
173401,sr_legacy_food,"Beef, rib eye steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",5,4/1/2019,0
173404,sr_legacy_food,"Beef, rib eye steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, select, raw",5,4/1/2019,0
172142,sr_legacy_food,"Beef, rib eye steak, boneless, lip off, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",5,4/1/2019,0
172143,sr_legacy_food,"Beef, rib eye steak, boneless, lip off, separable lean only, trimmed to 0"" fat, all grades, raw",5,4/1/2019,0
172144,sr_legacy_food,"Beef, rib eye steak, boneless, lip off, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",5,4/1/2019,0
173380,sr_legacy_food,"Beef, rib eye steak, boneless, lip off, separable lean only, trimmed to 0"" fat, choice, raw",5,4/1/2019,0
173381,sr_legacy_food,"Beef, rib eye steak, boneless, lip off, separable lean only, trimmed to 0"" fat, select, cooked, grilled",5,4/1/2019,0
173382,sr_legacy_food,"Beef, rib eye steak, boneless, lip off, separable lean only, trimmed to 0"" fat, select, raw",5,4/1/2019,0
173392,sr_legacy_food,"Beef, rib eye steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",5,4/1/2019,0
173390,sr_legacy_food,"Beef, rib eye steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",5,4/1/2019,0
173391,sr_legacy_food,"Beef, rib eye steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",5,4/1/2019,0
171209,sr_legacy_food,"Beef, rib eye steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",5,4/1/2019,0
171232,sr_legacy_food,"Beef, rib eye steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",5,4/1/2019,0
171233,sr_legacy_food,"Beef, rib eye steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",5,4/1/2019,0
172151,sr_legacy_food,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",5,4/1/2019,0
172152,sr_legacy_food,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,0
173389,sr_legacy_food,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, raw",5,4/1/2019,0
171234,sr_legacy_food,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, raw",5,4/1/2019,0
171235,sr_legacy_food,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,0
170838,sr_legacy_food,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, select, raw",5,4/1/2019,0
172156,sr_legacy_food,"Beef, rib eye steak/roast, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",5,4/1/2019,0
173393,sr_legacy_food,"Beef, rib eye steak/roast, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,0
173394,sr_legacy_food,"Beef, rib eye steak/roast, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, raw",5,4/1/2019,0
170839,sr_legacy_food,"Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, raw",5,4/1/2019,0
170840,sr_legacy_food,"Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,0
170841,sr_legacy_food,"Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, raw",5,4/1/2019,0
169557,sr_legacy_food,"Beef, rib eye, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",5,4/1/2019,0
169556,sr_legacy_food,"Beef, rib eye, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, select, cooked, broiled",5,4/1/2019,0
168621,sr_legacy_food,"Beef, rib eye, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, select, raw",5,4/1/2019,0
172166,sr_legacy_food,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",5,4/1/2019,0
172169,sr_legacy_food,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, all grades, raw",5,4/1/2019,0
172167,sr_legacy_food,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",5,4/1/2019,0
173405,sr_legacy_food,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, choice, raw",5,4/1/2019,0
172168,sr_legacy_food,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",5,4/1/2019,0
173406,sr_legacy_food,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, select, raw",5,4/1/2019,0
173383,sr_legacy_food,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",5,4/1/2019,0
172145,sr_legacy_food,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, all grades, raw",5,4/1/2019,0
172146,sr_legacy_food,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, choice, cooked, braised",5,4/1/2019,0
172147,sr_legacy_food,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, choice, raw",5,4/1/2019,0
172148,sr_legacy_food,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, select, cooked, braised",5,4/1/2019,0
173384,sr_legacy_food,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, select, raw",5,4/1/2019,0
168648,sr_legacy_food,"Beef, rib, eye, small end (ribs 10- 12) separable lean only, trimmed to 0"" fat, select, cooked, broiled",5,4/1/2019,0
169436,sr_legacy_food,"Beef, rib, eye, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, choice, cooked, broiled",5,4/1/2019,0
168612,sr_legacy_food,"Beef, rib, eye, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, choice, raw",5,4/1/2019,
169438,sr_legacy_food,"Beef, rib, eye, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, choice, cooked, broiled",5,4/1/2019,0
169437,sr_legacy_food,"Beef, rib, eye, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, choice, raw",5,4/1/2019,
170619,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",5,4/1/2019,
170620,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",5,4/1/2019,
168681,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",5,4/1/2019,
168682,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",5,4/1/2019,0
168680,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, all grades, raw",5,4/1/2019,
169506,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",5,4/1/2019,
169507,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",5,4/1/2019,
169505,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,
168686,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",5,4/1/2019,
168687,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, roasted",5,4/1/2019,
168685,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, prime, raw",5,4/1/2019,
168683,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",5,4/1/2019,
168684,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",5,4/1/2019,
169508,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, select, raw",5,4/1/2019,
170621,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",5,4/1/2019,0
170622,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0"" fat, choice, cooked, roasted",5,4/1/2019,
170218,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0"" fat, select, cooked, roasted",5,4/1/2019,
168613,sr_legacy_food,"Beef, rib, shortribs, separable lean and fat, choice, cooked, braised",5,4/1/2019,0
169439,sr_legacy_food,"Beef, rib, shortribs, separable lean and fat, choice, raw",5,4/1/2019,
168615,sr_legacy_food,"Beef, rib, shortribs, separable lean only, choice, cooked, braised",5,4/1/2019,0
168614,sr_legacy_food,"Beef, rib, shortribs, separable lean only, choice, raw",5,4/1/2019,
170219,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",5,4/1/2019,0
170220,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, choice, cooked, broiled",5,4/1/2019,
170221,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, select, cooked, broiled",5,4/1/2019,
169510,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",5,4/1/2019,0
169511,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",5,4/1/2019,
169509,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, all grades, raw",5,4/1/2019,0
168688,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",5,4/1/2019,0
168689,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",5,4/1/2019,
169512,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,0
169515,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",5,4/1/2019,
169516,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, roasted",5,4/1/2019,
169514,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, prime, raw",5,4/1/2019,
168691,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",5,4/1/2019,0
169513,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",5,4/1/2019,
168690,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, select, raw",5,4/1/2019,0
170623,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",5,4/1/2019,0
170624,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, choice, cooked, broiled",5,4/1/2019,
170625,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, select, cooked, broiled",5,4/1/2019,
173123,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",5,4/1/2019,0
171810,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, all grades, raw",5,4/1/2019,0
174761,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,0
174042,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",5,4/1/2019,0
171802,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, select, raw",5,4/1/2019,0
174764,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8""fat, choice, cooked, broiled",5,4/1/2019,0
169499,sr_legacy_food,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",5,4/1/2019,
169500,sr_legacy_food,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",5,4/1/2019,
169498,sr_legacy_food,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, all grades, raw",5,4/1/2019,
168676,sr_legacy_food,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",5,4/1/2019,
168677,sr_legacy_food,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",5,4/1/2019,0
168675,sr_legacy_food,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,
169504,sr_legacy_food,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",5,4/1/2019,
168679,sr_legacy_food,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, roasted",5,4/1/2019,
169503,sr_legacy_food,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, prime, raw",5,4/1/2019,
169501,sr_legacy_food,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",5,4/1/2019,
169502,sr_legacy_food,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",5,4/1/2019,
168678,sr_legacy_food,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, select, raw",5,4/1/2019,
174696,sr_legacy_food,"Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",5,4/1/2019,0
174697,sr_legacy_food,"Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, choice, raw",5,4/1/2019,0
174698,sr_legacy_food,"Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, select, raw",5,4/1/2019,0
173054,sr_legacy_food,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",5,4/1/2019,0
173057,sr_legacy_food,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",5,4/1/2019,0
173055,sr_legacy_food,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",5,4/1/2019,0
174699,sr_legacy_food,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",5,4/1/2019,0
173056,sr_legacy_food,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",5,4/1/2019,0
174700,sr_legacy_food,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",5,4/1/2019,0
174701,sr_legacy_food,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",5,4/1/2019,0
174702,sr_legacy_food,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",5,4/1/2019,0
174703,sr_legacy_food,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",5,4/1/2019,0
173058,sr_legacy_food,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",5,4/1/2019,0
173059,sr_legacy_food,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",5,4/1/2019,0
173060,sr_legacy_food,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",5,4/1/2019,0
171806,sr_legacy_food,"Beef, round, bottom round , roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",5,4/1/2019,0
170227,sr_legacy_food,"Beef, round, bottom round roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",5,4/1/2019,0
170222,sr_legacy_food,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",5,4/1/2019,0
170224,sr_legacy_food,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",5,4/1/2019,0
170627,sr_legacy_food,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",5,4/1/2019,0
168696,sr_legacy_food,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",5,4/1/2019,0
168699,sr_legacy_food,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",5,4/1/2019,0
169522,sr_legacy_food,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",5,4/1/2019,0
170629,sr_legacy_food,"Beef, round, bottom round, roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",5,4/1/2019,0
170631,sr_legacy_food,"Beef, round, bottom round, roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",5,4/1/2019,0
174052,sr_legacy_food,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked",5,4/1/2019,0
174046,sr_legacy_food,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",5,4/1/2019,0
174059,sr_legacy_food,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",5,4/1/2019,0
174058,sr_legacy_food,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,0
173122,sr_legacy_food,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, select, raw",5,4/1/2019,0
170626,sr_legacy_food,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",5,4/1/2019,0
170223,sr_legacy_food,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",5,4/1/2019,0
170225,sr_legacy_food,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",5,4/1/2019,0
169520,sr_legacy_food,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",5,4/1/2019,0
169519,sr_legacy_food,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",5,4/1/2019,0
168698,sr_legacy_food,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",5,4/1/2019,0
168697,sr_legacy_food,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,0
169521,sr_legacy_food,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised",5,4/1/2019,0
168700,sr_legacy_food,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, select, raw",5,4/1/2019,0
170628,sr_legacy_food,"Beef, round, bottom round, steak, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",5,4/1/2019,0
170630,sr_legacy_food,"Beef, round, bottom round, steak, separable lean only, trimmed to 0"" fat, choice, cooked, braised",5,4/1/2019,0
170226,sr_legacy_food,"Beef, round, bottom round, steak, separable lean only, trimmed to 0"" fat, select, cooked, braised",5,4/1/2019,0
174053,sr_legacy_food,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",5,4/1/2019,0
173115,sr_legacy_food,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",5,4/1/2019,0
174045,sr_legacy_food,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, braised",5,4/1/2019,0
170228,sr_legacy_food,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",5,4/1/2019,0
171745,sr_legacy_food,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",5,4/1/2019,0
170229,sr_legacy_food,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",5,4/1/2019,0
171746,sr_legacy_food,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",5,4/1/2019,0
170632,sr_legacy_food,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",5,4/1/2019,0
171747,sr_legacy_food,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",5,4/1/2019,0
170633,sr_legacy_food,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",5,4/1/2019,0
173998,sr_legacy_food,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",5,4/1/2019,0
170634,sr_legacy_food,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",5,4/1/2019,0
173999,sr_legacy_food,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, choice, raw",5,4/1/2019,0
170635,sr_legacy_food,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",5,4/1/2019,0
171761,sr_legacy_food,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",5,4/1/2019,0
173985,sr_legacy_food,"Beef, round, eye of round steak, boneless separable lean and fat, trimmed to 0"" fat, choice, raw",5,4/1/2019,0
173993,sr_legacy_food,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",5,4/1/2019,0
173984,sr_legacy_food,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",5,4/1/2019,0
173994,sr_legacy_food,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",5,4/1/2019,0
173995,sr_legacy_food,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",5,4/1/2019,0
173986,sr_legacy_food,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",5,4/1/2019,0
171772,sr_legacy_food,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",5,4/1/2019,0
171762,sr_legacy_food,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",5,4/1/2019,0
171773,sr_legacy_food,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",5,4/1/2019,0
171763,sr_legacy_food,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",5,4/1/2019,0
174008,sr_legacy_food,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",5,4/1/2019,0
171764,sr_legacy_food,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",5,4/1/2019,0
169524,sr_legacy_food,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",5,4/1/2019,0
169523,sr_legacy_food,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",5,4/1/2019,0
168702,sr_legacy_food,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",5,4/1/2019,0
168701,sr_legacy_food,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,0
168704,sr_legacy_food,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",5,4/1/2019,0
168703,sr_legacy_food,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, select, raw",5,4/1/2019,0
171809,sr_legacy_food,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted",5,4/1/2019,0
174049,sr_legacy_food,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",5,4/1/2019,0
174060,sr_legacy_food,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",5,4/1/2019,0
171819,sr_legacy_food,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,0
171807,sr_legacy_food,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",5,4/1/2019,0
173120,sr_legacy_food,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, select, raw",5,4/1/2019,0
168695,sr_legacy_food,"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",5,4/1/2019,0
168694,sr_legacy_food,"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, choice, raw",5,4/1/2019,0
169518,sr_legacy_food,"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",5,4/1/2019,0
169517,sr_legacy_food,"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, select, raw",5,4/1/2019,0
168616,sr_legacy_food,"Beef, round, full cut, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",5,4/1/2019,0
168617,sr_legacy_food,"Beef, round, full cut, separable lean only, trimmed to 1/4"" fat, select, cooked, broiled",5,4/1/2019,
