Food Code,ADD_SUGARS,,
51166000,2.38,,
51166100,2.52,,
51166200,4.49,,
51166500,2.23,,
51167000,0.5,,
51168000,2.84,,
51180010,1.15,,
51180030,1.04,,
51180080,1.04,,
51182010,0.54,,
51182020,0.44,,
51183990,0.21,,
51184000,0.3,,
51184100,0.25,,
51184200,0.21,,
51184210,0.21,,
51184220,0.49,,
51184230,0.21,,
51184240,0.49,,
51184250,0.17,,
51184260,0.17,,
51185000,0.48,,
51186010,0.72,,
51186100,0.65,,
51186130,0.68,,
51186160,0.75,,
51187000,0.13,,
51187020,2.92,,
51188100,3.38,,
51188500,2.92,,
51300050,0.95,,
51300060,1.04,,
51300100,1.38,,
51300110,1.05,,
51300120,1.15,,
51300140,0.5,,
51300150,0.55,,
51300175,0,,
51300180,0,,
51300185,0,,
51300210,1.95,,
51300220,2.14,,
51300300,0.57,,
51300310,0.63,,
51301010,1.28,,
51301020,1.41,,
51301040,0.48,,
51301050,0.52,,
51301120,1.87,,
51301130,2.06,,
51301510,0.19,,
51301520,0.21,,
51301540,0,,
51301550,0,,
51301600,0.12,,
51301610,0.13,,
51301620,0.12,,
51301630,0.13,,
51301700,1.38,,
51301750,1.38,,
51301800,1.24,,
51301805,1.24,,
51301820,1.21,,
51301900,1.38,,
51302500,0.31,,
51302520,0.27,,
51303010,0.31,,
51303030,0.31,,
51303050,0.28,,
51303070,0.28,,
51303100,0.31,,
51306000,0.7,,
51320010,0.34,,
51320060,1.44,,
51320070,1.44,,
51320500,0.34,,
51320550,1.26,,
51320560,1.26,,
51320700,1.8,,
51320710,1.8,,
51320720,1.8,,
51401010,0.64,,
51401020,0.7,,
51401030,0.64,,
51401040,0.7,,
51401200,0.64,,
51404010,0.11,,
51404020,0.12,,
51404500,1.38,,
51404550,0.11,,
51407010,0.11,,
51407020,0.12,,
51420000,0.64,,
51421000,0,,
51501010,1.64,,
51501020,1.81,,
51501040,1.83,,
51501050,1.81,,
51501080,1.38,,
51502010,1.64,,
51503000,1.64,,
51503040,1.48,,
51601010,1.57,,
51601020,1.43,,
51601210,1.28,,
51601220,1.41,,
51602010,0.19,,
51602020,0.21,,
51620000,1.37,,
51620020,1.37,,
51620030,1.37,,
51630000,1.38,,
51630100,1.24,,
51630200,0.31,,
51801010,1.28,,
51801020,1.41,,
51804010,0.49,,
51804020,0.54,,
51805010,0.42,,
51805020,0.47,,
51806010,0.67,,
51806020,0.73,,
51807000,0,,
51808000,0.67,,
51808010,0.73,,
51808050,0,,
51808100,1.57,,
52101000,0.42,,
52101040,0.72,,
52102040,1.42,,
52103000,0.42,,
52104010,0.59,,
52104040,0.4,,
52104100,0.37,,
52104200,0.37,,
52105100,2.8,,
52105200,2.52,,
52201000,3.21,,
52202060,1.03,,
52204000,0,,
52206010,3.73,,
52206060,1.1,,
52207010,1.23,,
52208010,0,,
52208020,0,,
52208760,0,,
52209010,0.48,,
52211010,0.97,,
52213010,0,,
52215000,0.18,,
52215100,0,,
52215200,0.36,,
52215260,0.36,,
52215300,0,,
52215350,0.38,,
52220110,0,,
52301000,6.89,,
52302010,6.89,,
52302020,6.08,,
52302500,7.5,,
52302600,5.8,,
52303010,4.35,,
52303500,4.32,,
52304000,4.32,,
52304010,2.96,,
52304040,2.74,,
52304100,4.48,,
52304150,1.86,,
52306010,6.15,,
52306300,0,,
52306500,4.88,,
52306550,4.96,,
52306700,4.98,,
52311010,0,,
52401000,1.28,,
52403000,5.78,,
52404060,4.88,,
52405010,5.19,,
52407000,4.96,,
52408000,0.93,,
53100050,4.52,,
53100070,5.02,,
53100100,9.27,,
53101100,5.7,,
53101200,9.96,,
53101250,4.28,,
53102100,5.86,,
53102200,7.79,,
53102600,5.66,,
53102700,7.71,,
53102800,6.99,,
53103000,8.47,,
53104100,5.69,,
53104260,7.74,,
53104300,0,,
53104400,12.9,,
53104500,4.56,,
53104550,2.8,,
53104600,5.99,,
53105270,9.27,,
53105275,5.08,,
53105300,8.86,,
53105500,0,,
53106500,5.88,,
53108200,8.88,,
53108220,7.6,,
53109200,8.4,,
53109220,6.49,,
53109300,9.1,,
53110000,5.95,,
53111000,7.41,,
53112100,6.96,,
53113000,8.01,,
53114000,5.85,,
53114100,9.3,,
53115100,5.46,,
53115200,9.5,,
53115310,5.68,,
53115320,8.7,,
53115410,8.84,,
53115450,8.79,,
53116000,7.72,,
53116020,10.92,,
53116270,9.49,,
53116350,6.58,,
53116390,7.71,,
53116500,5.33,,
53116510,7.41,,
53116550,4.85,,
53116570,7.76,,
53116600,3.07,,
53116650,2.33,,
53117100,5.86,,
53117200,7.79,,
53118100,8.42,,
53118200,11.64,,
53118300,10.97,,
53118410,7.72,,
53118500,4.73,,
53118550,7.04,,
53119000,7.1,,
53120270,9.74,,
53120275,6.68,,
53121270,9.03,,
53121275,5.85,,
53122070,0.87,,
53122080,0.81,,
53123070,6.43,,
53123080,7.2,,
53123500,0,,
53124110,7.97,,
53200100,6.93,,
53201000,7.74,,
53202000,4.99,,
53203000,4.91,,
53203500,6.7,,
53204000,8.55,,
53204010,8.55,,
53204100,10.95,,
53204840,9.05,,
53204860,9.05,,
53205250,8.55,,
53205260,7.74,,
53206000,7.74,,
53206020,9.67,,
53206030,7.48,,
53206100,9.04,,
53206500,9.35,,
53206550,4.91,,
53207000,8.55,,
53207020,7.48,,
53207050,7.48,,
53208000,9.33,,
53208200,9.33,,
53209005,7.49,,
53209010,12.12,,
53209015,9.53,,
53209020,9.62,,
53209100,10.87,,
53209500,9.53,,
53210000,8.55,,
53210900,9.49,,
53211000,7.74,,
53215500,10.1,,
53220000,7.41,,
53220010,7.41,,
53220030,7.41,,
53220040,7.41,,
53222010,10.77,,
53222020,1.34,,
53223000,4.67,,
53223100,6.09,,
53224000,5.94,,
53224250,9.95,,
53225000,10.1,,
53226000,9.33,,
53226500,4.52,,
53226550,8.76,,
53226600,4.52,,
53228000,18.98,,
53230000,4.07,,
53231000,4.07,,
53231400,6.09,,
53233000,4.91,,
53233010,4.91,,
53233040,7.52,,
53233050,6.58,,
53233060,6.83,,
53233080,6.58,,
53233100,4.91,,
53234000,6.8,,
53234100,8.27,,
53234250,4.52,,
53235000,8.22,,
53235500,6.89,,
53235600,4.99,,
53236000,1.34,,
53236100,4.91,,
53237000,7.86,,
53237010,6.58,,
53237500,4.99,,
53238000,9.27,,
53239000,4.99,,
53239010,4.99,,
53239050,6.38,,
53239100,5.11,,
53240000,5.47,,
53240010,9.62,,
53241500,6.18,,
53241510,4.4,,
53241600,3.63,,
53242000,9.98,,
53242500,7.74,,
53243000,9.27,,
53243010,10.87,,
53243050,8.8,,
53244010,7.76,,
53244020,10.75,,
53246000,10.77,,
53247000,8.21,,
53247050,6.9,,
53247500,7.99,,
53251100,7.41,,
53260030,0,,
53260200,0,,
53260300,0,,
53260400,0,,
53260500,0,,
53260600,0,,
53261000,11.17,,
53270100,5.51,,
53300100,2.55,,
53300170,3.57,,
53300180,3.57,,
53301000,2.55,,
53301070,3.57,,
53301080,3.57,,
53301500,4.62,,
53302000,3.23,,
53302070,3.57,,
53302080,3.57,,
53303000,3.24,,
53303070,3.02,,
53303500,3.68,,
53303510,4.54,,
53303570,3.4,,
53304000,1.81,,
53304070,3.02,,
53305000,2.3,,
53305010,4.02,,
53305070,2.3,,
53305080,3.57,,
53305700,8.51,,
53305720,7.74,,
53305750,3.57,,
53306000,4.72,,
53307000,2.73,,
53307050,4.24,,
53307070,2.95,,
53307080,3.57,,
53307500,3.19,,
53307570,2.95,,
53308000,2.96,,
53308070,3.57,,
53309000,1.98,,
53309070,1.96,,
53310000,4.01,,
53310050,3.24,,
53311000,2.44,,
53312000,3.42,,
53313000,2.42,,
53314000,2.99,,
53340000,2.32,,
53340500,6.61,,
53341000,2.06,,
53341070,2.2,,
53341500,9.32,,
53341750,9.77,,
53342000,5.97,,
53342070,3.59,,
53343000,3.69,,
53343070,1.89,,
53344000,2.02,,
53344070,1.99,,
53344200,1.42,,
53344300,2.99,,
53345000,6,,
53345070,5.38,,
53346000,3.56,,
53346500,3.52,,
53347000,1.94,,
53347070,1.94,,
53347500,0,,
53347600,2.99,,
53348000,3.45,,
53348070,3.01,,
53360000,3.07,,
53365000,2.43,,
53370000,6.25,,
53371000,5.67,,
53373000,4.5,,
53381000,5.6,,
53381070,5.6,,
53382000,7.61,,
53385000,5.76,,
53385070,5.76,,
53385500,9.91,,
53386000,2.47,,
53387000,6.33,,
53390000,9.14,,
53390100,3.56,,
53391000,0.97,,
53391100,4.13,,
53391150,6.09,,
53391200,1.39,,
53400200,1.69,,
53400300,2.85,,
53410100,4.26,,
53410200,3.67,,
53410300,4.13,,
53410500,3.77,,
53410800,4.21,,
53410850,4.28,,
53410880,4.05,,
53410900,7.63,,
53415100,2.99,,
53415120,1.83,,
53415200,1.26,,
53415220,1.51,,
53415300,5.08,,
53415400,6.17,,
53415500,5.53,,
53420000,0.25,,
53420100,0.32,,
53420200,5.13,,
53420210,7.93,,
53420250,0,,
53420300,8.04,,
53420310,0,,
53420400,0,,
53420410,4.95,,
53430000,2.59,,
53430100,2.32,,
53430200,2.59,,
53430700,3.57,,
53430750,2.4,,
53440000,4.81,,
53440300,4.94,,
53440500,5.49,,
53440600,4.96,,
53440700,4.1,,
53440800,3.26,,
53441110,2.89,,
53441210,6.49,,
53450000,3.02,,
53450300,2.87,,
53450500,2.98,,
53450800,3.3,,
53451000,2.69,,
53451500,2.49,,
53451750,0.95,,
53452100,2.39,,
53452120,8.55,,
53452130,7.13,,
53452150,4.53,,
53452170,2.56,,
53452200,2.77,,
53452400,0.13,,
53452420,0.87,,
53452450,0,,
53452500,3.23,,
53453150,0.68,,
53453170,1.82,,
53500100,4.74,,
53510000,4.29,,
53510100,4.74,,
53511000,0.95,,
53520000,4.86,,
53520100,3.41,,
53520120,5.51,,
53520130,4.94,,
53520135,5.73,,
53520140,5.39,,
53520160,5.16,,
53520170,4.86,,
53520200,4.94,,
53520510,6.84,,
53521110,4.78,,
53521130,6.49,,
53521140,6.44,,
53521210,4.49,,
53521230,5.96,,
53530000,7.17,,
53530010,0.69,,
53610100,5.94,,
53610170,7.17,,
53610200,5.09,,
53710400,5.6,,
53710500,6.9,,
53710502,6.9,,
53710504,4.61,,
53710600,9.24,,
53710700,6.72,,
53710800,8.76,,
53710802,3.54,,
53710810,4.2,,
53710900,8.05,,
53710902,9.15,,
53710904,6.31,,
53710906,6.52,,
53711000,6.6,,
53711002,6.53,,
53711004,4.56,,
53711006,8.43,,
53711100,6.36,,
53712000,7.18,,
53712100,6.52,,
53712200,6.53,,
53712210,9.84,,
53713000,4.56,,
53713010,4.2,,
53713100,6.52,,
53714200,8.43,,
53714210,7.57,,
53714220,5.05,,
53714230,7.41,,
53714250,5.1,,
53714300,5.6,,
53714400,4.52,,
53714500,8.13,,
53714510,7.41,,
53714520,8.13,,
53720100,3.33,,
53720200,7.18,,
53720210,5.61,,
53720300,5.48,,
53720400,4.92,,
53720500,5.59,,
53720600,4.92,,
53720610,3.12,,
53720700,5.91,,
53720800,3.78,,
53729000,3.78,,
53801000,8.94,,
53803050,5.47,,
53803100,4.2,,
53803250,0.49,,
53803300,2.85,,
54001000,1.69,,
54102010,5.79,,
54102015,5.79,,
54102020,7.97,,
54102050,2.57,,
54102060,4.07,,
54102100,4.99,,
54102200,9.27,,
54103000,5.44,,
54200100,0,,
54201010,0,,
54202020,0.47,,
54204020,0,,
54204030,0,,
54301010,1.69,,
54301020,1.69,,
54301030,1.69,,
54301100,3.33,,
54304000,0,,
54304005,0,,
54304020,0,,
54304100,0,,
54304110,0,,
54304150,0,,
54305010,0,,
54305020,0.54,,
54307000,0,,
54308000,1.9,,
54313000,0.24,,
54318000,0,,
54318500,0,,
54319000,0,,
54319005,0,,
54319020,0,,
54319500,0,,
54325000,0.24,,
54325010,0,,
54325060,0,,
54326000,2.61,,
54328000,1.98,,
54328100,1.98,,
54328105,2.04,,
54328110,2.27,,
54328120,1.86,,
54328200,0.24,,
54328210,2,,
54336000,0,,
54336100,0,,
54337010,1.99,,
54337020,1.99,,
54337030,1.99,,
54337060,0.24,,
54338000,1.99,,
54338010,1.99,,
54338020,1.99,,
54338100,3.33,,
54339000,2.57,,
54340100,0,,
54340110,0,,
54350000,2.73,,
54350010,3.09,,
54350020,3.09,,
54360000,0,,
54401011,0,,
54401021,0,,
54401026,0,,
54401031,0,,
54401035,0,,
54401055,0,,
54401065,0,,
54401075,0,,
54401081,0,,
54401085,0,,
54401090,0,,
54401095,0,,
54401110,0,,
54401111,0,,
54401112,0,,
54401121,0,,
54401122,0,,
54401170,0,,
54402080,0,,
54402200,0,,
54402610,0.59,,
54402700,1.08,,
54403001,0,,
54403005,0,,
54403006,0,,
54403010,0,,
54403040,0,,
54403045,0,,
54403046,0,,
54403051,0,,
54403052,0,,
54403053,0,,
54403054,0,,
54403055,0,,
54403056,0,,
54403057,0,,
54403058,0,,
54403059,0,,
54403061,0,,
54403062,0,,
54403080,0,,
54403081,0,,
54403082,0,,
54403083,0,,
54403084,0,,
54403085,0,,
54403086,0,,
54403087,0,,
54403088,0,,
54403089,6.7,,
54403091,4.69,,
54403092,0,,
54403110,12.31,,
54403120,10.32,,
54403160,11.08,,
54404000,0,,
54404010,0,,
54404020,2.6,,
54406010,0.26,,
54406200,2.57,,
54408000,0.42,,
54408015,0.42,,
54408016,0.42,,
54408017,0.38,,
54408030,0.34,,
54408035,0.42,,
54408070,0.42,,
54408081,0.59,,
54408082,0.59,,
54408100,0.67,,
54408105,0.41,,
54408110,0.41,,
54408115,0.58,,
54408190,7.98,,
54408200,7.98,,
54408210,9.66,,
54408250,10.32,,
54408260,9.84,,
54408290,0,,
54408300,0,,
54408310,0.74,,
54408400,0,,
54408405,0,,
54408410,0,,
54408411,0,,
54408415,0,,
54408416,0,,
54408420,4.65,,
54408422,0,,
54408430,0,,
54408432,0,,
54408450,0,,
54408455,0,,
54408456,0,,
54408460,4.65,,
54408462,0,,
54408465,0,,
54408466,0,,
54408470,0,,
54408475,0,,
54408480,0,,
54408485,0.64,,
54408486,5.14,,
54408487,0.6,,
54420210,1.54,,
54420220,1.66,,
54440010,1.35,,
54440020,1.54,,
55100005,0.97,,
55100010,1.49,,
55100015,0.99,,
55100020,1.42,,
55100025,1.94,,
55100030,1.45,,
55100035,1.45,,
55100040,0.82,,
55100050,0.93,,
55100055,0.73,,
55100060,2.8,,
55100065,0.94,,
55100070,0.84,,
55100080,1.34,,
55101000,0.97,,
55101015,0.99,,
55103000,0.75,,
55103020,0.8,,
55103100,2.88,,
55105000,0.6,,
55105100,0.53,,
55105200,0.97,,
55105205,0.99,,
55106000,0.82,,
55200010,0.81,,
55200020,0.81,,
55200030,0,,
55200040,0.77,,
55200050,1.29,,
55200060,0.73,,
55200070,0.77,,
55200080,0.7,,
55200090,0.24,,
55200100,1.06,,
55200110,3.23,,
55200120,0.84,,
55200130,1.06,,
55200200,0.77,,
55201000,1.13,,
55203000,0.89,,
55203600,3.41,,
55203700,1.13,,
55204000,0.53,,
55205000,1.14,,
55208000,0.24,,
55211050,1.17,,
55212000,1.18,,
55300010,2.04,,
55300020,1.68,,
55300030,1.8,,
55300040,1.57,,
55300050,2.04,,
55300055,2.2,,
55300060,0.52,,
55301000,2.04,,
55301010,2.14,,
55301015,2.17,,
55301020,2.28,,
55301025,1.92,,
55301030,2.03,,
55301031,2.03,,
55301040,2.4,,
55301048,0.52,,
55301050,2.04,,
55301055,2.17,,
55310100,6.98,,
55400010,0.36,,
55401000,0.36,,
55501000,0,,
55610300,0,,
55701000,7.19,,
55702000,0,,
55702100,0,,
55703000,0,,
55801000,2.95,,
55801010,4.36,,
56104000,0,,
56112000,0,,
56113000,0,,
56113990,0,,
56116000,0,,
56116990,0,,
56117090,0,,
56130000,0,,
56132990,0,,
56140100,0,,
56200300,0,,
56200390,0,,
56200400,0,,
56200410,0,,
56200490,0,,
56200500,0,,
56200510,0,,
56200990,0,,
56201000,0,,
56201040,0,,
56201050,0,,
56201051,0,,
56201052,0,,
56201055,0,,
56201056,0,,
56201057,0,,
56201065,0.57,,
56201066,0.58,,
56201067,0.57,,
56201090,0,,
56201091,0,,
56201092,0,,
56201210,0,,
56201220,0,,
56201230,0,,
56201340,0,,
56201342,0,,
56201344,0,,
56201350,0.45,,
56201355,0.46,,
56201360,0.45,,
56201515,0,,
56201516,0,,
56201517,0,,
56201540,3.07,,
56201550,0,,
56201600,0,,
56201990,0,,
56202000,0,,
56202100,0,,
56202900,0,,
56202905,2.22,,
56202910,2.43,,
56202920,2.22,,
56202960,0,,
56203000,0,,
56203040,0,,
56203055,0,,
56203056,0,,
56203057,0,,
56203065,0,,
56203066,0,,
56203067,0,,
56203075,0.57,,
56203076,0.58,,
56203077,0.57,,
56203085,0,,
56203086,0,,
56203087,0,,
56203095,0,,
56203096,0,,
56203097,0,,
56203105,0.45,,
56203106,0.46,,
56203107,0.45,,
56203125,1.7,,
56203130,1.76,,
56203135,1.7,,
56203150,1.62,,
56203155,1.67,,
56203160,1.62,,
56203170,1.7,,
56203175,1.76,,
56203180,1.7,,
56203500,0.83,,
56203510,0.86,,
56203520,0.83,,
56203540,3.06,,
56203550,0.83,,
56203555,0.86,,
56203560,0.83,,
56203600,0,,
56203610,0,,
56203620,0,,
56204000,0,,
56204005,0,,
56204010,0,,
56205000,0,,
56205001,0,,
56205002,0,,
56205004,0,,
56205006,0,,
56205007,0,,
56205008,0,,
56205011,0,,
56205012,0,,
56205014,0,,
56205016,0,,
56205017,0,,
56205018,0,,
56205050,0,,
56205060,0,,
56205070,1.15,,
56205080,1.58,,
56205090,0,,
56205092,0,,
56205094,0,,
56205101,0,,
56205130,0,,
56205150,0,,
56205170,0,,
56205190,0,,
56205205,0,,
56205210,0,,
56205215,0,,
56205300,0,,
56205310,0,,
56205320,0,,
56205330,0,,
56205340,0,,
56205350,0,,
56205410,0,,
56206990,0,,
56207000,0,,
56207005,0,,
56207015,0,,
56207016,0,,
56207017,0,,
56207021,0,,
56207022,0,,
56207023,0,,
56207025,0.58,,
56207026,0.59,,
56207027,0.58,,
56207030,0.85,,
56207050,1.61,,
56207060,0.83,,
56207070,0.83,,
56207094,0.83,,
56207095,0.85,,
56207096,0.83,,
56207101,1.29,,
56207102,1.32,,
56207103,1.29,,
56207110,0,,
56207120,0,,
56207130,0,,
56207160,0,,
56207190,0,,
56207200,0,,
56207210,0,,
56207370,0,,
56208500,0,,
56208510,0,,
56208520,0,,
56209000,0,,
56210000,0,,
57000100,0.48,,
57100100,4.79,,
57101000,3.53,,
57103000,4.75,,
57103100,7.93,,
57104000,9.61,,
57106050,3.34,,
57106060,7.62,,
57106260,6.24,,
57117000,10.4,,
57117500,10.32,,
57119000,10.13,,
57120000,7.76,,
57123000,0.48,,
57124030,6.15,,
57124050,6.02,,
57124100,7.77,,
57124200,10.22,,
57124300,8.27,,
57125000,6.87,,
57125010,4.64,,
57125900,5.78,,
57126000,9.05,,
57127000,8.26,,
57128000,8.61,,
57130000,8.08,,
57132000,2.5,,
57134000,1.92,,
57135000,1.92,,
57137000,2.1,,
57139000,7.67,,
57143000,6.36,,
57143500,5.09,,
57148000,2.53,,
57151000,2.83,,
57206700,0,,
57206710,4.04,,
57206715,3.92,,
57207000,3.8,,
57208000,4.23,,
57209000,4.09,,
57211000,6.39,,
57213000,8.21,,
57213010,11.64,,
57213850,7.49,,
57214000,4.76,,
57216000,9.21,,
57221700,10.57,,
57221810,7.53,,
57223000,8.08,,
57224000,8.05,,
57227000,4.13,,
57228000,2.63,,
57229000,4.13,,
57230000,0,,
57231200,3.07,,
57237100,4.6,,
57237200,4.77,,
57237300,4.36,,
57238000,7.32,,
57240100,6.49,,
57241000,7.37,,
57241200,4.6,,
57243000,13.19,,
57301500,0,,
57301505,2.85,,
57301510,2.71,,
57301511,5.26,,
57301512,4.73,,
57301530,3.46,,
57303100,2.1,,
57303105,4,,
57303200,7.54,,
57304100,4.51,,
57305100,8.51,,
57305150,8.55,,
57305160,4.04,,
57305165,7.6,,
57305170,11.37,,
57305174,9.5,,
57305175,10.22,,
57305180,10.88,,
57305210,8.56,,
57305300,9.99,,
57305400,8.05,,
57305500,7.37,,
57305600,9.72,,
57306500,13.19,,
57306700,0.48,,
57306800,10.57,,
57308190,1.54,,
57308400,4.75,,
57309100,4.13,,
57316380,6.48,,
57316385,6.58,,
57316450,5.21,,
57316710,10.08,,
57320500,4.13,,
57321900,2.56,,
57326000,4.09,,
57327450,3.66,,
57327500,3.91,,
57329000,4.88,,
57330000,3.5,,
57330010,6.44,,
57331000,4.75,,
57332100,4.87,,
57335550,8.11,,
57336000,1.63,,
57337000,2.83,,
57339000,2.28,,
57339500,7.01,,
57340000,0,,
57341200,6.55,,
57341300,10.22,,
57344000,2.29,,
57344001,5.94,,
57344005,6.73,,
57344010,6.92,,
57344015,4.11,,
57344020,6.8,,
57344025,5.52,,
57347000,7.29,,
57348000,8.56,,
57349000,8.08,,
57355000,12.5,,
57401100,0.81,,
57407100,7.45,,
57408100,0,,
57411000,2.38,,
57412000,0,,
57416000,0,,
57416010,13.19,,
57417000,0,,
57418000,3.23,,
57601100,0,,
57602100,0,,
57602500,0,,
57801000,0,,
57803000,0,,
57804000,0,,
57805000,0,,
57805080,0,,
57805090,0,,
57805100,0,,
57805500,0,,
57806000,0,,
57806050,0,,
57806100,0,,
57806200,0,,
57807010,0,,
57820000,0,,
57820100,0,,
57822000,0,,
57823000,0,,
57824000,0,,
57824500,0,,
57830100,3.09,,
58100000,0.13,,
58100005,0.11,,
58100010,0.15,,
58100013,0.15,,
58100015,0.13,,
58100017,0.14,,
58100020,0.12,,
58100100,0,,
58100120,0,,
58100125,0.12,,
58100135,0,,
58100140,0,,
58100145,0.11,,
58100160,0,,
58100165,0,,
58100200,0.11,,
58100220,0,,
58100235,0,,
58100245,0,,
58100255,0,,
58100260,0,,
58100300,0,,
58100320,0,,
58100325,0.13,,
58100330,0,,
58100360,0,,
58100370,0,,
58100500,0,,
58100520,0,,
58100525,0,,
58100530,0,,
58100535,0,,
58100620,0,,
58100625,0,,
58100630,0,,
58100635,0,,
58100720,0,,
58100725,0,,
58100800,0,,
58100805,0,,
58101320,0,,
58101323,0,,
58101325,0,,
58101345,0.12,,
58101347,0.14,,
58101350,0.11,,
58101357,0.12,,
58101450,0.14,,
58101457,0.14,,
58101460,0.12,,
58101520,0,,
58101525,0,,
58101540,0,,
58101555,0.14,,
58101610,0,,
58101615,0,,
58101620,0.11,,
58101625,0.11,,
58101630,0,,
58101635,0,,
58101720,0,,
58101725,0,,
58101730,0,,
58101733,0,,
58101735,0,,
58101745,0,,
58101750,0,,
58101800,1.03,,
58101820,0,,
58101830,0,,
58101930,0,,
58101935,0,,
58101940,0,,
58101945,0,,
58101950,0,,
58101955,0,,
58103120,0,,
58103130,0,,
58103210,0,,
58103250,1.14,,
58103310,0,,
58104090,0,,
58104120,0,,
58104130,0,,
58104150,0,,
58104160,0,,
58104180,0,,
58104190,0,,
58104260,0,,
58104270,0,,
58104280,0,,
58104290,0.1,,
58104320,0,,
58104340,0.11,,
58104500,0.15,,
58104520,0.13,,
58104530,0.17,,
58104535,0.18,,
58104540,0.12,,
58104550,0.15,,
58104710,0.23,,
58104720,0.21,,
58104730,0.2,,
58104740,0.2,,
58104745,0.23,,
58104750,0.2,,
58104760,0.2,,
58104770,0.2,,
58104800,0,,
58104820,0,,
58104825,0,,
58104830,0,,
58104835,0,,
58104900,0.19,,
58104905,0.18,,
58105000,0,,
58105050,0,,
58105075,0,,
58105100,0,,
58105105,0,,
58105110,0,,
58106200,0.12,,
58106205,0.12,,
58106210,0.26,,
58106220,0.26,,
58106225,0.26,,
58106230,0.26,,
58106233,0.26,,
58106234,0.83,,
58106235,1.07,,
58106236,0.59,,
58106250,0.24,,
58106260,0.25,,
58106300,0.1,,
58106305,0.11,,
58106320,0.22,,
58106325,0.23,,
58106330,0.23,,
58106345,0.19,,
58106347,0.2,,
58106350,0.22,,
58106358,0.21,,
58106359,0.23,,
58106360,0.23,,
58106512,0.11,,
58106514,0.11,,
58106516,0.11,,
58106540,0.12,,
58106550,0.12,,
58106555,0.12,,
58106560,0.12,,
58106565,0.24,,
58106570,1.07,,
58106578,0.77,,
58106580,0.48,,
58106602,0.13,,
58106604,0.13,,
58106606,0.13,,
58106610,0.25,,
58106620,0.25,,
58106625,0.25,,
58106630,0.25,,
58106633,0.27,,
58106634,0.61,,
58106635,0.9,,
58106636,0.31,,
58106650,0.21,,
58106655,0.22,,
58106660,0.22,,
58106700,0.12,,
58106702,0.12,,
58106705,0.12,,
58106720,0.22,,
58106725,0.12,,
58106730,0.24,,
58106736,0.19,,
58106737,0.21,,
58106738,0.21,,
58106750,0.19,,
58106755,0.21,,
58106760,0.22,,
58106820,0.17,,
58106830,0.2,,
58107050,0.86,,
58107100,1.05,,
58107205,0,,
58107207,0,,
58107212,0,,
58107214,0,,
58107222,0,,
58107224,0,,
58107232,0,,
58107234,0,,
58108000,0,,
58108010,0,,
58108050,0.63,,
58109015,0,,
58109020,0,,
58109030,0.1,,
58109040,0,,
58109050,0,,
58109060,0,,
58109100,0.43,,
58109110,0.48,,
58109120,0.39,,
58109130,0.44,,
58109140,0.34,,
58109150,0.4,,
58109210,0,,
58110110,0.9,,
58110120,0.9,,
58110130,0.81,,
58110170,0.81,,
58110200,0.27,,
58111110,0.38,,
58111120,0.38,,
58111130,0.38,,
58111200,0.48,,
58112510,0.3,,
58115110,0,,
58115150,0,,
58115210,0,,
58116110,0,,
58116115,0,,
58116120,0,,
58116130,0,,
58116210,0,,
58116310,0,,
58117110,0,,
58117210,0,,
58117310,0,,
58117410,0,,
58117510,0,,
58118210,3.16,,
58120110,0,,
58120120,0.11,,
58121510,0,,
58121610,0,,
58121620,0,,
58122210,0,,
58122220,0,,
58122250,0,,
58122310,0,,
58122320,0,,
58122330,0,,
58123110,1.37,,
58123120,5.26,,
58124210,0,,
58124220,1.14,,
58124230,0.87,,
58124250,0,,
58124500,0,,
58125110,0.17,,
58125120,0.15,,
58125180,0.19,,
58126000,0,,
58126110,0,,
58126120,0,,
58126130,0,,
58126140,0,,
58126150,1.28,,
58126160,0,,
58126170,0,,
58126180,0,,
58126270,0,,
58126280,0.47,,
58126290,1.48,,
58126300,0.43,,
58126400,1.81,,
58126410,1.48,,
58127110,0,,
58127150,0,,
58127200,0.71,,
58127210,0.43,,
58127270,1.13,,
58127290,1.09,,
58127310,0.78,,
58127330,0.58,,
58127350,0.93,,
58127500,0.85,,
58127510,0.47,,
58128000,0.16,,
58128110,0,,
58128120,0.42,,
58128210,0.29,,
58128220,0.35,,
58128250,0.41,,
58130011,0.13,,
58130013,0,,
58130014,0.24,,
58130015,0,,
58130016,0.12,,
58130020,0.11,,
58130140,0.11,,
58130150,0.11,,
58130310,0.27,,
58130320,0.11,,
58131100,0,,
58131110,0,,
58131120,0,,
58131310,0,,
58131320,0,,
58131323,0,,
58131330,0,,
58131510,0,,
58131520,0.5,,
58131523,0.36,,
58131530,0,,
58131535,0,,
58131590,0,,
58131600,0,,
58131610,0,,
58133110,0,,
58133120,0,,
58133130,0,,
58133140,0,,
58134110,0,,
58134120,0,,
58134130,0,,
58134160,0,,
58134210,0,,
58134310,0,,
58134610,0,,
58134613,0.13,,
58134620,0.22,,
58134623,0.26,,
58134640,0,,
58134650,0,,
58134660,0,,
58134680,0,,
58134710,0,,
58134720,0,,
58134810,0,,
58135110,0,,
58135120,0,,
58136110,0,,
58136120,0,,
58136130,0,,
58136140,0,,
58136150,0,,
58136160,0,,
58137210,0.67,,
58137220,0.71,,
58137230,0.67,,
58137240,0.69,,
58137250,0.68,,
58137300,0,,
58140110,0,,
58140310,0,,
58145110,0.1,,
58145111,0,,
